date,year,month,day,depth,observer,Dome,common_name,sizeclass,count,fish_spp,common_family,latin_family,foodweb,a,b,biomass,density,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,27,,matt,4,stoplight_parrotfish_terminal,20,2,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,333.4118308,0.033333333,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,4,creole_wrasse,5,250,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,334.0267851,4.166666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,23,JLR,5,black_durgon,20.00,2,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,343.5510706,0.033333333,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,22,JLR,control,black_durgon,20.00,2,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,343.5510706,0.033333333,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,34,,matt,4,black_durgon,20,2,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,343.5510706,0.033333333,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,31,,matt,4,mahogany_snapper,20,2,Lutjanus_mahogoni,snapper,Lutjanidae,Macrocarnivore,0.0617,2.65,345.9749444,0.033333333,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,matt,5,creole_wrasse,10,31,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,347.8284211,0.516666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,5,yellowhead_wrasse,20,3,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,365.0525959,0.05,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,ADC,3,princess_parrotfish_initial,20,3,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,388.3383809,0.05,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,LLG,3,princess_parrotfish_terminal,20,3,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,388.3383809,0.05,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,ADC,1,yellowtail_snapper,30,1,Ocyurus_chrysurus,snapper,Lutjanidae,Macrocarnivore,0.0295,2.79,389.9332923,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,3,yellowtail_snapper,30,1,Ocyurus_chrysurus,snapper,Lutjanidae,Macrocarnivore,0.0295,2.79,389.9332923,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,LLG,5,yellowtail_snapper,30,1,Ocyurus_chrysurus,snapper,Lutjanidae,Macrocarnivore,0.0295,2.79,389.9332923,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,matt,4,yellowtail_snapper,30.00,1.00,Ocyurus_chrysurus,snapper,Lutjanidae,Macrocarnivore,0.0295,2.79,389.9332923,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,matt,1,bar_jack,30,1,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,412.3344666,0.016666667,,,,,,,,,,,,,,,,
08-Apr-23,2023,April,8,,matt,control,ocean_triggerfish,20,2,Canthidermis_sufflamen,triggerfish,Balistidae,Planktivore,0.0427,2.84,423.0415828,0.033333333,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,ADC,4,caesar_grunt,30,1,Haemulon_carbonarium,grunt,Haemulidae,Invertivore,0.01622,2.99,423.2952563,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,4,caesar_grunt,30,1,Haemulon_carbonarium,grunt,Haemulidae,Invertivore,0.01622,2.99,423.2952563,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,LLG,4,caesar_grunt,30,1,Haemulon_carbonarium,grunt,Haemulidae,Invertivore,0.01622,2.99,423.2952563,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,matt,4,french_grunt,20.00,3.00,Haemulon_flavolineatum,grunt,Haemulidae,Invertivore,0.0186,2.99,433.2253747,0.05,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,ADC,4,schoolmaster_snapper,20,3,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,436.8,0.05,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,LLG,3,beaugregory_damselfish,10,2,Stegastes_leucostictus,damselfish,Pomacentridae,Omnivore,0.288,2.88,436.9406832,0.033333333,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,70,GGG,2,redband_parrotfish_initial,20,3,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,440.1002374,0.05,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,matt,4,princess_parrotfish_terminal,30,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,1,princess_parrotfish_terminal,30,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,4,princess_parrotfish_terminal,30,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,LLG,5,princess_parrotfish_terminal,30,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,4,blue_tang,20,2,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,446.2862362,0.033333333,,,,,,,,,,,,,,,,
08-Apr-23,2023,April,8,,LLG,control,blue_tang,20,2,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,446.2862362,0.033333333,,,,,,,,,,,,,,,,
08-Apr-23,2023,April,8,,matt,control,longfin_damselfish,20,3,Stegastes_diencaeus,damselfish,Pomacentridae,Omnivore,0.0195,2.99,454.1878928,0.05,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,ADC,4,yellow_goatfish,30,1,Mulloidichthys_martinicus,goatfish,Mullidae,Invertivore,0.012,3.1,455.2575278,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,LLG,1,yellow_goatfish,30,1,Mulloidichthys_martinicus,goatfish,Mullidae,Invertivore,0.012,3.1,455.2575278,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,3,striped_parrotfish_terminal,30,1,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,456.6287756,0.016666667,,,,,,,,,,,,,,,,
08-Apr-23,2023,April,8,65,GGG,control,striped_parrotfish_terminal,30,1,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,456.6287756,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,matt,5,striped_parrotfish_terminal,10,28,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,463.2496697,0.466666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,matt,4,creole_wrasse,20.00,5.00,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,471.1242538,0.083333333,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,matt,2,white_grunt,30.00,1.00,Haemulon_plumierii,grunt,Haemulidae,Invertivore,0.02,2.96,471.3124474,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,LLG,4,banded_butterflyfish,20,2,Chaetodon_striatus,butterflyfish,Chaetodontidae,Invertivore,0.0251,3.06,480.6793928,0.033333333,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,4,french_grunt,30,1,Haemulon_flavolineatum,grunt,Haemulidae,Invertivore,0.0186,2.99,485.4063974,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,4,french_grunt,30,1,Haemulon_flavolineatum,grunt,Haemulidae,Invertivore,0.0186,2.99,485.4063974,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,ADC,4,redtail_parrotfish_initial,30,1,Sparisoma_chrysopterum,parrotfish,Scaridae,Herbivore,0.0129,3.1,489.4018424,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,4,redtail_parrotfish_initial,30,1,Sparisoma_chrysopterum,parrotfish,Scaridae,Herbivore,0.0129,3.1,489.4018424,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,LLG,1,redtail_parrotfish_initial,30,1,Sparisoma_chrysopterum,parrotfish,Scaridae,Herbivore,0.0129,3.1,489.4018424,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,LLG,5,redtail_parrotfish_terminal,30,1,Sparisoma_chrysopterum,parrotfish,Scaridae,Herbivore,0.0129,3.1,489.4018424,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,matt,2,redtail_parrotfish_terminal,30,1,Sparisoma_chrysopterum,parrotfish,Scaridae,Herbivore,0.0129,3.1,489.4018424,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,4,schoolmaster_snapper,30,1,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,491.4,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,5,schoolmaster_snapper,30,1,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,491.4,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,70,GGG,2,schoolmaster_snapper,30,1,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,491.4,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,22,JLR,2,schoolmaster_snapper,30.00,1,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,491.4,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,LLG,5,schoolmaster_snapper,30,1,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,491.4,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,LLG,4,schoolmaster_snapper,30,1,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,491.4,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,30,,matt,4,schoolmaster_snapper,30,1,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,491.4,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,4,stoplight_parrotfish_initial,20,3,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,500.1177462,0.05,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,70,GGG,2,bluestriped_grunt,30,1,Haemulon_sciurus,grunt,Haemulidae,Invertivore,0.0245,2.92,503.9183208,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,matt,4,mahogany_snapper,30,1,Lutjanus_mahogoni,snapper,Lutjanidae,Macrocarnivore,0.0617,2.65,506.5898558,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,ADC,1,redband_parrotfish_terminal,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,4,redband_parrotfish_terminal,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,5,redband_parrotfish_terminal,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,matt,2,redband_parrotfish_terminal,30.00,1.00,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,5,redband_parrotfish_terminal,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,LLG,1,redband_parrotfish_terminal,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,matt,1,striped_parrotfish_terminal,20.00,4.00,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,536.8187361,0.066666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,matt,2,striped_parrotfish_terminal,20.00,4.00,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,536.8187361,0.066666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,matt,4,striped_parrotfish_terminal,20,4,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,536.8187361,0.066666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,matt,4,stoplight_parrotfish_terminal,30,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,546.8880071,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,4,stoplight_parrotfish_initial,30,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,546.8880071,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,LLG,1,stoplight_parrotfish_initial,30,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,546.8880071,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,matt,4,stoplight_parrotfish_terminal,30,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,546.8880071,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,70,GGG,2,creole_wrasse,10,50,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,561.0135825,0.833333333,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,ADC,4,black_durgon,30,1,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,565.8086886,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,LLG,3,black_durgon,30,1,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,565.8086886,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,1,black_durgon,30,1,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,565.8086886,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,4,black_durgon,30,1,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,565.8086886,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,LLG,1,blue_chromis,10,40,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,578.1335399,0.666666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,70,GGG,2,barracuda,40,1,Sphyraena_barracuda,barracuda,Sphyraenidae,Macrocarnivore,0.0115,2.94,589.8671556,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,5,ocean_surgeon,20,4,Acanthurus_tractus,surgeonfish,Acanthuridae,Herbivore,0.0257,2.9,609.5089709,0.066666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,3,creole_wrasse,10,55,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,617.1149407,0.916666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,3,princess_parrotfish_initial,20,5,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,647.2306348,0.083333333,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,1,blue_chromis,10,45,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,650.4002324,0.75,,,,,,,,,,,,,,,,
08-Apr-23,2023,April,8,,matt,control,foureye_butterflyfish,20,2,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,661.5025752,0.033333333,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,LLG,4,blue_tang,20,3,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,669.4293543,0.05,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,matt,control,creole_wrasse,10,60,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,673.216299,1,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,ADC,4,queen_triggerfish,30,1,Balistes_vetula,triggerfish,Balistidae,Planktivore,0.0398,2.88,714.4836347,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,3,blue_chromis,10,50,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,722.6669249,0.833333333,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,LLG,5,blue_tang,30,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,737.9937972,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,5,princess_parrotfish_initial,20,6,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,776.6767618,0.1,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,ADC,1,creole_wrasse,10,70,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,785.4190155,1.166666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,70,GGG,2,bar_jack,30,2,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,824.6689333,0.033333333,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,matt,2,bar_jack,30.00,2.00,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,824.6689333,0.033333333,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,matt,4,balloonfish,20.00,3.00,Diodon_holocanthus,porcupinefishes,Diodontidae,Invertivore,0.0631,2.83,910.050519,0.05,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,4,yellow_goatfish,30,2,Mulloidichthys_martinicus,goatfish,Mullidae,Invertivore,0.012,3.1,910.5150556,0.033333333,,,,,,,,,,,,,,,,
08-Apr-23,2023,April,8,65,GGG,control,creole_wrasse,10,83,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,931.2825469,1.383333333,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,matt,2,creole_wrasse,20.00,10.00,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,942.2485076,0.166666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,LLG,4,french_grunt,30,2,Haemulon_flavolineatum,grunt,Haemulidae,Invertivore,0.0186,2.99,970.8127949,0.033333333,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,3,bar_jack,40,1,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,974.5776804,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,1,redtail_parrotfish_initial,30,2,Sparisoma_chrysopterum,parrotfish,Scaridae,Herbivore,0.0129,3.1,978.8036847,0.033333333,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,ADC,4,schoolmaster_snapper,30,2,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,982.8,0.033333333,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,matt,4,schoolmaster_snapper,30.00,2.00,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,982.8,0.033333333,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,matt,2,blue_chromis,10.00,68.00,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,982.8270179,1.133333333,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,LLG,4,foureye_butterflyfish,20,3,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,992.2538629,0.05,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,4,nassau_grouper,40,1,Epinephelus_striatus,grouper,Serranidae,Macrocarnivore,0.0091,3.16,1050.874769,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,5,nassau_grouper,40,1,Epinephelus_striatus,grouper,Serranidae,Macrocarnivore,0.0091,3.16,1050.874769,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,22,JLR,2,nassau_grouper,40.00,1,Epinephelus_striatus,grouper,Serranidae,Macrocarnivore,0.0091,3.16,1050.874769,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,matt,1,nassau_grouper,40.00,1.00,Epinephelus_striatus,grouper,Serranidae,Macrocarnivore,0.0091,3.16,1050.874769,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,22,JLR,1,nassau_grouper,40.00,1,Epinephelus_striatus,grouper,Serranidae,Macrocarnivore,0.0091,3.16,1050.874769,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,LLG,4,nassau_grouper,40,1,Epinephelus_striatus,grouper,Serranidae,Macrocarnivore,0.0091,3.16,1050.874769,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,matt,1,redband_parrotfish_terminal,30.00,2.00,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,1052.319964,0.033333333,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,5,redband_parrotfish_initial,30,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,1052.319964,0.033333333,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,41,,matt,2,creole_wrasse,10,97,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,1088.36635,1.616666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,1,striped_parrotfish_initial,40,1,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,1088.624893,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,1,stoplight_parrotfish_initial,30,2,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,1093.776014,0.033333333,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,LLG,3,creole_wrasse,20,12,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,1130.698209,0.2,,,,,,,,,,,,,,,,
08-Apr-23,2023,April,8,,LLG,control,black_durgon,30,2,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,1131.617377,0.033333333,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,4,schoolmaster_snapper,40,1,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,1164.8,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,70,GGG,2,schoolmaster_snapper,40,1,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,1164.8,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,5,schoolmaster_snapper,40,1,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,1164.8,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,LLG,5,princess_parrotfish_initial,20,9,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,1165.015143,0.15,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,LLG,3,redtail_parrotfish_terminal,40,1,Sparisoma_chrysopterum,parrotfish,Scaridae,Herbivore,0.0129,3.1,1193.921254,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,4,black_durgon,20,7,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,1202.428747,0.116666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,matt,1,yellowhead_wrasse,20.00,10.00,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,1216.841986,0.166666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,LLG,5,creole_wrasse,20,13,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,1224.92306,0.216666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,ADC,4,stoplight_parrotfish_terminal,40,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,1270.483116,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,ADC,1,creole_wrasse,30,4,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,1308.656344,0.066666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,ADC,3,tiger_grouper,40,1,Mycteroperca_tigris,grouper,Serranidae,Macrocarnivore,0.0135,3.12,1345.119725,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,,LLG,4,creole_wrasse,10,123,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,1380.093413,2.05,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,4,schoolmaster_snapper,30,3,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,1474.2,0.05,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,GGG,5,creole_wrasse,10,135,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,1514.736673,2.25,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,,matt,2,nassau_grouper,45.00,1.00,Epinephelus_striatus,grouper,Serranidae,Macrocarnivore,0.0091,3.16,1524.729966,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,4,nassau_grouper,45,1,Epinephelus_striatus,grouper,Serranidae,Macrocarnivore,0.0091,3.16,1524.729966,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,60,ADC,4,queen_triggerfish,40,1,Balistes_vetula,triggerfish,Balistidae,Planktivore,0.0398,2.88,1636.122613,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,3,queen_triggerfish,40,1,Balistes_vetula,triggerfish,Balistidae,Planktivore,0.0398,2.88,1636.122613,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,22,JLR,1,queen_triggerfish,40.00,1,Balistes_vetula,triggerfish,Balistidae,Planktivore,0.0398,2.88,1636.122613,0.016666667,,,,,,,,,,,,,,,,
11-Apr-23,2023,April,11,60,ADC,3,yellowfin_grouper,50,1,Mycterperca_venenosa,grouper,Serranidae,Macrocarnivore,0.01122,3.04,1640.067302,0.016666667,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,22,JLR,2,creole_wrasse,10.00,150,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,1683.040747,2.5,,,,,,,,,,,,,,,,
06-Apr-23,2023,April,6,22,JLR,2,bermuda_chub,20.00,14,Kyphosus_sectatrix,chub,Kyphosidae,Omnivore,0.0138,3.03,1690.939265,0.233333333,,,,,,,,,,,,,,,,
